uid,namedLocation,domainID,siteID,plotID,plotType,pointID,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,startDate,samplingImpracticalRemarks,samplingImpractical,eventID,startCloudCoverPercentage,endCloudCoverPercentage,startRH,endRH,observedHabitat,observedAirTemp,kmPerHourObservedWindSpeed,laboratoryName,samplingProtocolVersion,remarks,measuredBy,publicationDate,release
abf1e94c-6a18-4099-81a7-d5e9f52efe4b,SERC_010.basePlot.brd,D02,SERC,SERC_010,distributed,21,deciduousForest,38.909676,-76.546253,WGS84,20.2,25.4,0.2,2018-05-15T10:20:00Z,NA,NA,SERC_010.21.2018-05-15T06:20-04:00[US/Eastern],100,0,86,87,mixed deciduous/evergreen forest,27,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
03a01a28-c27f-4d0b-8dfd-9a95b14bc53f,SERC_018.basePlot.brd,D02,SERC,SERC_018,distributed,21,cultivatedCrops,38.872927,-76.531608,WGS84,20.1,6.6,0.1,2018-05-15T10:53:00Z,NA,NA,SERC_018.21.2018-05-15T06:53-04:00[US/Eastern],100,0,86,87,agriculture/rural,23,4,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
2eec11e6-6749-420f-832b-891e9c82266d,SERC_017.basePlot.brd,D02,SERC,SERC_017,distributed,21,deciduousForest,38.876039,-76.535565,WGS84,20.2,4.4,0.2,2018-05-15T11:20:00Z,NA,NA,SERC_017.21.2018-05-15T07:20-04:00[US/Eastern],100,0,86,87,mixed deciduous/evergreen forest,23,2,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
c0aba953-75f5-4af7-9ec4-093535c25ed5,SERC_014.basePlot.brd,D02,SERC,SERC_014,distributed,21,deciduousForest,38.875995,-76.541096,WGS84,20.1,2.1,0.2,2018-05-15T11:55:00Z,NA,NA,SERC_014.21.2018-05-15T07:55-04:00[US/Eastern],100,0,86,87,mixed deciduous/evergreen forest,24,5,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
f9079b01-f71d-4c44-bf55-d0a086903b07,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,cultivatedCrops,38.873795,-76.539828,WGS84,20.1,4.1,0.1,2018-05-15T12:03:00Z,NA,NA,SERC_007.21.2018-05-15T08:03-04:00[US/Eastern],100,0,86,87,mixed deciduous/evergreen forest,22,2,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
bc205ef0-c5ab-4855-8396-afd8a3945954,SERC_019.basePlot.brd,D02,SERC,SERC_019,distributed,21,deciduousForest,38.871775,-76.550692,WGS84,20.1,17,0.2,2018-05-15T12:25:00Z,NA,NA,SERC_019.21.2018-05-15T08:25-04:00[US/Eastern],100,0,86,87,mixed deciduous/evergreen forest,22,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
66ee8019-d42a-4475-a9b4-f714d6d942c9,SERC_012.basePlot.brd,D02,SERC,SERC_012,distributed,21,deciduousForest,38.878648,-76.560977,WGS84,20.3,24.5,0.3,2018-05-15T12:50:00Z,NA,NA,SERC_012.21.2018-05-15T08:50-04:00[US/Eastern],100,0,86,87,mixed deciduous/evergreen forest,22,3,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
cd258823-dccd-44db-8da0-fb5f268e5652,SERC_068.basePlot.brd,D02,SERC,SERC_068,distributed,21,deciduousForest,38.88011,-76.556735,WGS84,20.2,22.8,0.3,2018-05-15T13:11:00Z,NA,NA,SERC_068.21.2018-05-15T09:11-04:00[US/Eastern],100,0,86,87,mixed deciduous/evergreen forest,24,3,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
5f08623d-e1a7-4439-bb19-106a14eca096,SERC_009.basePlot.brd,D02,SERC,SERC_009,distributed,21,deciduousForest,38.897571,-76.561169,WGS84,20.2,17.1,0.2,2018-05-15T13:37:00Z,NA,NA,SERC_009.21.2018-05-15T09:37-04:00[US/Eastern],100,0,86,87,mixed deciduous/evergreen forest,25,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
7e1f1860-75bc-4f3e-96da-e741e044aba5,SERC_002.basePlot.brd,D02,SERC,SERC_002,distributed,21,deciduousForest,38.895036,-76.558917,WGS84,20.1,6.9,0.1,2018-05-15T14:02:00Z,NA,NA,SERC_002.21.2018-05-15T10:02-04:00[US/Eastern],100,0,86,87,mixed deciduous/evergreen forest,23,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
795b607b-4af5-4fa7-834f-6bdfce92b3b9,SERC_025.basePlot.brd,D02,SERC,SERC_025,distributed,21,deciduousForest,38.88641,-76.551826,WGS84,20.4,16.8,0.8,2018-05-16T10:25:00Z,NA,NA,SERC_025.21.2018-05-16T06:25-04:00[US/Eastern],100,100,89,88,mixed deciduous/evergreen forest,21,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
aca17d0e-e2d2-4cb1-82a1-6c16f4fb152e,SERC_006.basePlot.brd,D02,SERC,SERC_006,distributed,21,deciduousForest,38.88109,-76.547314,WGS84,20.1,3.1,0.1,2018-05-16T10:41:00Z,NA,NA,SERC_006.21.2018-05-16T06:41-04:00[US/Eastern],100,100,89,88,mixed deciduous/evergreen forest,21,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
292d6451-c13c-40dd-960c-794549e3983a,SERC_005.basePlot.brd,D02,SERC,SERC_005,distributed,21,deciduousForest,38.893246,-76.547604,WGS84,20.3,15.6,0.6,2018-05-16T11:05:00Z,NA,NA,SERC_005.21.2018-05-16T07:05-04:00[US/Eastern],100,100,89,88,mixed deciduous/evergreen forest,22,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
eeeb5782-d876-4ea3-8424-9b301de05a9e,SERC_011.basePlot.brd,D02,SERC,SERC_011,distributed,21,deciduousForest,38.898525,-76.551056,WGS84,20.4,34.7,0.7,2018-05-16T11:27:00Z,NA,NA,SERC_011.21.2018-05-16T07:27-04:00[US/Eastern],100,100,89,88,mixed deciduous/evergreen forest,21,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
0a7f28c3-878c-4312-9b00-db26cb7a588e,SERC_026.basePlot.brd,D02,SERC,SERC_026,distributed,21,deciduousForest,38.901228,-76.55059,WGS84,20.1,9.7,0.1,2018-05-16T11:44:00Z,NA,NA,SERC_026.21.2018-05-16T07:44-04:00[US/Eastern],100,100,89,88,mixed deciduous/evergreen forest,22,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
fcf01e6c-03b2-4aad-abfa-d2d70e53346a,SERC_016.basePlot.brd,D02,SERC,SERC_016,distributed,21,deciduousForest,38.899455,-76.547547,WGS84,20.2,21.5,0.3,2018-05-16T12:15:00Z,NA,NA,SERC_016.21.2018-05-16T08:15-04:00[US/Eastern],100,100,89,88,mixed deciduous/evergreen forest,22,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
227e1432-3cb9-469a-9f40-1be1ea3bd898,SERC_003.basePlot.brd,D02,SERC,SERC_003,distributed,21,deciduousForest,38.899872,-76.543752,WGS84,20.1,8.2,0.1,2018-05-16T12:40:00Z,NA,NA,SERC_003.21.2018-05-16T08:40-04:00[US/Eastern],100,100,89,88,mixed deciduous/evergreen forest,21,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
63e83cf6-03f2-41f9-8521-bf217bd618ab,SERC_010.basePlot.brd,D02,SERC,SERC_010,distributed,21,deciduousForest,38.909676,-76.546253,WGS84,20.2,25.4,0.2,2018-05-23T10:13:00Z,NA,NA,SERC_010.21.2018-05-23T06:13-04:00[US/Eastern],25,5,89,72,mixed deciduous/evergreen forest,20,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
804b1d1d-bfb0-4443-9610-255899f936ac,SERC_001.basePlot.brd,D02,SERC,SERC_001,distributed,21,deciduousForest,38.868693,-76.533585,WGS84,20.1,6.3,0.2,2018-05-23T10:53:00Z,NA,NA,SERC_001.21.2018-05-23T06:53-04:00[US/Eastern],25,5,89,72,mixed deciduous/evergreen forest,20,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
d260b62a-5f88-4ffb-8012-7cd682f6149a,SERC_020.basePlot.brd,D02,SERC,SERC_020,distributed,21,cultivatedCrops,38.870108,-76.535927,WGS84,20.1,4.9,0.1,2018-05-23T11:09:00Z,NA,NA,SERC_020.21.2018-05-23T07:09-04:00[US/Eastern],25,5,89,72,agriculture/rural,22,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
66905183-58cf-442e-b302-dc0be50186df,SERC_018.basePlot.brd,D02,SERC,SERC_018,distributed,21,cultivatedCrops,38.872927,-76.531608,WGS84,20.1,6.6,0.1,2018-05-23T11:30:00Z,NA,NA,SERC_018.21.2018-05-23T07:30-04:00[US/Eastern],25,5,89,72,agriculture/rural,22,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
fc505fd3-889e-4c15-9830-482b64d0bfbc,SERC_017.basePlot.brd,D02,SERC,SERC_017,distributed,21,deciduousForest,38.876039,-76.535565,WGS84,20.2,4.4,0.2,2018-05-23T11:51:00Z,NA,NA,SERC_017.21.2018-05-23T07:51-04:00[US/Eastern],25,5,89,72,mixed deciduous/evergreen forest,22,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
bc2b497d-3587-468b-a650-0b95c0044fc2,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,cultivatedCrops,38.873795,-76.539828,WGS84,20.1,4.1,0.1,2018-05-23T12:15:00Z,NA,NA,SERC_007.21.2018-05-23T08:15-04:00[US/Eastern],25,5,89,72,agriculture/rural,25,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
988466f8-272e-46df-909a-f56f667739f2,SERC_014.basePlot.brd,D02,SERC,SERC_014,distributed,21,deciduousForest,38.875995,-76.541096,WGS84,20.1,2.1,0.2,2018-05-23T12:38:00Z,NA,NA,SERC_014.21.2018-05-23T08:38-04:00[US/Eastern],25,5,89,72,mixed deciduous/evergreen forest,24,2,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
b19cee7f-626b-479e-bb7b-e73004293808,SERC_013.basePlot.brd,D02,SERC,SERC_013,distributed,21,deciduousForest,38.871792,-76.544434,WGS84,20.2,2.2,0.3,2018-05-23T13:07:00Z,NA,NA,SERC_013.21.2018-05-23T09:07-04:00[US/Eastern],25,5,89,72,mixed deciduous/evergreen forest,22,2,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
08e9506c-e8da-48b8-8f79-3f7272df9e4a,SERC_008.basePlot.brd,D02,SERC,SERC_008,distributed,21,cultivatedCrops,38.871838,-76.524078,WGS84,20.1,2.1,0.1,2018-05-24T10:32:00Z,NA,NA,SERC_008.21.2018-05-24T06:32-04:00[US/Eastern],0,0,75,46,agriculture/rural,19,4,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
952282ec-58ab-4476-b600-66f3f7a9fe4e,SERC_024.basePlot.brd,D02,SERC,SERC_024,distributed,21,deciduousForest,38.865796,-76.528949,WGS84,20.1,3.9,0.1,2018-05-24T11:09:00Z,NA,NA,SERC_024.21.2018-05-24T07:09-04:00[US/Eastern],0,0,75,46,mixed deciduous/evergreen forest,20,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
624829a0-be5e-4c6e-9e48-477e6cbbae50,SERC_004.basePlot.brd,D02,SERC,SERC_004,distributed,21,deciduousForest,38.87241,-76.554055,WGS84,20.1,16.1,0.1,2018-05-24T11:52:00Z,NA,NA,SERC_004.21.2018-05-24T07:52-04:00[US/Eastern],0,0,75,46,mixed deciduous/evergreen forest,19,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
380f1f1e-acbd-4b0f-8ee8-3d1c96afa233,SERC_022.basePlot.brd,D02,SERC,SERC_022,distributed,21,deciduousForest,38.875454,-76.554591,WGS84,20.1,17.6,0.1,2018-05-24T12:12:00Z,NA,NA,SERC_022.21.2018-05-24T08:12-04:00[US/Eastern],0,0,75,46,mixed deciduous/evergreen forest,20,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
9086a6af-8c38-4f74-bc83-d2c58b7ffed2,SERC_019.basePlot.brd,D02,SERC,SERC_019,distributed,21,deciduousForest,38.871775,-76.550692,WGS84,20.1,17,0.2,2018-05-24T12:43:00Z,NA,NA,SERC_019.21.2018-05-24T08:43-04:00[US/Eastern],0,0,75,46,mixed deciduous/evergreen forest,21,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
4722010f-8046-4a5a-bc07-36f81fbbc9b7,SERC_002.basePlot.brd,D02,SERC,SERC_002,distributed,21,deciduousForest,38.895036,-76.558917,WGS84,20.1,6.9,0.1,2018-05-24T13:12:00Z,NA,NA,SERC_002.21.2018-05-24T09:12-04:00[US/Eastern],0,0,75,46,mixed deciduous/evergreen forest,22,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
d444b892-bf8d-4bfa-ab98-8a5640a29186,SERC_009.basePlot.brd,D02,SERC,SERC_009,distributed,21,deciduousForest,38.897571,-76.561169,WGS84,20.2,17.1,0.2,2018-05-24T13:42:00Z,NA,NA,SERC_009.21.2018-05-24T09:42-04:00[US/Eastern],0,0,75,46,mixed deciduous/evergreen forest,22,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
e54f1153-3323-4515-b9c0-87cd4a5f934c,SERC_025.basePlot.brd,D02,SERC,SERC_025,distributed,21,deciduousForest,38.88641,-76.551826,WGS84,20.4,16.8,0.8,2018-05-24T14:00:00Z,NA,NA,SERC_025.21.2018-05-24T10:00-04:00[US/Eastern],0,0,75,46,mixed deciduous/evergreen forest,23,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
2ad86d8e-a94e-4e88-a52a-5e47037530e1,SERC_006.basePlot.brd,D02,SERC,SERC_006,distributed,21,deciduousForest,38.88109,-76.547314,WGS84,20.1,3.1,0.1,2018-05-24T14:12:00Z,NA,NA,SERC_006.21.2018-05-24T10:12-04:00[US/Eastern],0,0,75,46,mixed deciduous/evergreen forest,24,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
f4bfd623-73ab-49a9-9bb9-f712dd948850,SERC_001.basePlot.brd,D02,SERC,SERC_001,distributed,21,deciduousForest,38.868693,-76.533585,WGS84,20.1,6.3,0.2,2018-05-25T10:34:00Z,NA,NA,SERC_001.21.2018-05-25T06:34-04:00[US/Eastern],0,0,79,68,mixed deciduous/evergreen forest,20,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
f728433b-5f17-4448-bd13-b9ffcf5ffdfe,SERC_020.basePlot.brd,D02,SERC,SERC_020,distributed,21,cultivatedCrops,38.870108,-76.535927,WGS84,20.1,4.9,0.1,2018-05-25T10:50:00Z,NA,NA,SERC_020.21.2018-05-25T06:50-04:00[US/Eastern],0,0,79,68,agriculture/rural,19,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
cbfa602f-46b4-4793-8d71-89c62b472c82,SERC_013.basePlot.brd,D02,SERC,SERC_013,distributed,21,deciduousForest,38.871792,-76.544434,WGS84,20.2,2.2,0.3,2018-05-25T11:26:00Z,NA,NA,SERC_013.21.2018-05-25T07:26-04:00[US/Eastern],0,0,79,68,mixed deciduous/evergreen forest,21,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
71c1a164-62aa-4257-97cc-bf1ca29bf246,SERC_012.basePlot.brd,D02,SERC,SERC_012,distributed,21,deciduousForest,38.878648,-76.560977,WGS84,20.3,24.5,0.3,2018-05-25T12:02:00Z,NA,NA,SERC_012.21.2018-05-25T08:02-04:00[US/Eastern],0,0,79,68,mixed deciduous/evergreen forest,21,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
1a4b2b0f-2689-4a3e-99f7-a106e2dc232b,SERC_068.basePlot.brd,D02,SERC,SERC_068,distributed,21,deciduousForest,38.88011,-76.556735,WGS84,20.2,22.8,0.3,2018-05-25T12:25:00Z,NA,NA,SERC_068.21.2018-05-25T08:25-04:00[US/Eastern],0,0,79,68,mixed deciduous/evergreen forest,21,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
89991e15-16a8-4658-a55b-768a1f3bfb2b,SERC_003.basePlot.brd,D02,SERC,SERC_003,distributed,21,deciduousForest,38.899872,-76.543752,WGS84,20.1,8.2,0.1,2018-05-25T13:03:00Z,NA,NA,SERC_003.21.2018-05-25T09:03-04:00[US/Eastern],0,0,79,68,mixed deciduous/evergreen forest,24,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
59a044b6-b9af-4867-9009-6d1b91693009,SERC_016.basePlot.brd,D02,SERC,SERC_016,distributed,21,deciduousForest,38.899455,-76.547547,WGS84,20.2,21.5,0.3,2018-05-25T13:26:00Z,NA,NA,SERC_016.21.2018-05-25T09:26-04:00[US/Eastern],0,0,79,68,mixed deciduous/evergreen forest,24,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
08bc3d9d-8484-407e-a6ef-ba31170ecfbb,SERC_026.basePlot.brd,D02,SERC,SERC_026,distributed,21,deciduousForest,38.901228,-76.55059,WGS84,20.1,9.7,0.1,2018-05-25T13:52:00Z,NA,NA,SERC_026.21.2018-05-25T09:52-04:00[US/Eastern],0,0,79,68,mixed deciduous/evergreen forest,24,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
b16a7175-e2bd-419c-8957-414c98df735b,SERC_011.basePlot.brd,D02,SERC,SERC_011,distributed,21,deciduousForest,38.898525,-76.551056,WGS84,20.4,34.7,0.7,2018-05-25T14:06:00Z,NA,NA,SERC_011.21.2018-05-25T10:06-04:00[US/Eastern],0,0,79,68,mixed deciduous/evergreen forest,25,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
fb75c7cb-e02b-4c8a-98c3-bc5e994cf5b5,SERC_005.basePlot.brd,D02,SERC,SERC_005,distributed,21,deciduousForest,38.893246,-76.547604,WGS84,20.3,15.6,0.6,2018-05-25T14:20:00Z,NA,NA,SERC_005.21.2018-05-25T10:20-04:00[US/Eastern],0,0,79,68,mixed deciduous/evergreen forest,24,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
3a469f10-940f-46d1-8bc3-969ace337d19,SERC_024.basePlot.brd,D02,SERC,SERC_024,distributed,21,deciduousForest,38.865796,-76.528949,WGS84,20.1,3.9,0.1,2018-05-29T11:00:00Z,NA,NA,SERC_024.21.2018-05-29T07:00-04:00[US/Eastern],100,100,93,91,mixed deciduous/evergreen forest,22,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
46df90b0-7660-433f-870a-9450f36fb0e8,SERC_008.basePlot.brd,D02,SERC,SERC_008,distributed,21,cultivatedCrops,38.871838,-76.524078,WGS84,20.1,2.1,0.1,2018-05-29T11:39:00Z,NA,NA,SERC_008.21.2018-05-29T07:39-04:00[US/Eastern],100,100,93,91,agriculture/rural,22,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
6e88a7fa-e14e-4d9b-9f70-607457f6848b,SERC_004.basePlot.brd,D02,SERC,SERC_004,distributed,21,deciduousForest,38.87241,-76.554055,WGS84,20.1,16.1,0.1,2018-05-29T12:22:00Z,NA,NA,SERC_004.21.2018-05-29T08:22-04:00[US/Eastern],100,100,93,91,mixed deciduous/evergreen forest,23,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
be43208a-2de8-46e6-b6ce-dd3944cee496,SERC_022.basePlot.brd,D02,SERC,SERC_022,distributed,21,deciduousForest,38.875454,-76.554591,WGS84,20.1,17.6,0.1,2018-05-29T12:45:00Z,NA,NA,SERC_022.21.2018-05-29T08:45-04:00[US/Eastern],100,100,93,91,mixed deciduous/evergreen forest,23,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T142007Z,RELEASE-2021
7c459418-52b0-43ac-956c-30328b946e26,SERC_017.basePlot.brd,D02,SERC,SERC_017,distributed,21,deciduousForest,38.876039,-76.535565,WGS84,20.2,4.4,0.2,2019-05-06T11:40:00Z,NA,NA,SERC_017.21.2019-05-06T07:40-04:00[US/Eastern],100,100,69,65,mixed deciduous/evergreen forest,14,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
3f0504bf-ead3-49ef-8da5-6065e9cd69e2,SERC_010.basePlot.brd,D02,SERC,SERC_010,distributed,21,deciduousForest,38.909676,-76.546253,WGS84,20.2,25.4,0.2,2019-05-15T09:57:00Z,NA,NA,SERC_010.21.2019-05-15T05:57-04:00[US/Eastern],0,0,81,62,mixed deciduous/evergreen forest,10,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
64982197-b157-45b1-95d7-be365d239a93,SERC_006.basePlot.brd,D02,SERC,SERC_006,distributed,21,deciduousForest,38.88109,-76.547314,WGS84,20.1,3.1,0.1,2019-05-15T10:35:00Z,NA,NA,SERC_006.21.2019-05-15T06:35-04:00[US/Eastern],0,0,81,62,mixed deciduous/evergreen forest,12,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
7c6e585f-2658-4ee3-bf7e-f74e381f0570,SERC_025.basePlot.brd,D02,SERC,SERC_025,distributed,21,deciduousForest,38.88641,-76.551826,WGS84,20.4,16.8,0.8,2019-05-15T10:53:00Z,NA,NA,SERC_025.21.2019-05-15T06:53-04:00[US/Eastern],0,0,81,62,mixed deciduous/evergreen forest,11,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
8c16ee80-e7a0-4cff-b1c4-0724c2cbb74b,SERC_002.basePlot.brd,D02,SERC,SERC_002,distributed,21,deciduousForest,38.895036,-76.558917,WGS84,20.1,6.9,0.1,2019-05-15T11:20:00Z,NA,NA,SERC_002.21.2019-05-15T07:20-04:00[US/Eastern],0,0,81,62,mixed deciduous/evergreen forest,11,NA,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
2913c6ca-6766-45d0-99e2-f82a16b4f67e,SERC_009.basePlot.brd,D02,SERC,SERC_009,distributed,21,deciduousForest,38.897571,-76.561169,WGS84,20.2,17.1,0.2,2019-05-15T11:39:00Z,NA,NA,SERC_009.21.2019-05-15T07:39-04:00[US/Eastern],0,0,81,62,mixed deciduous/evergreen forest,11,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
39411435-425c-409b-80ed-2c1ae3168d9a,SERC_020.basePlot.brd,D02,SERC,SERC_020,distributed,21,cultivatedCrops,38.870108,-76.535927,WGS84,20.1,4.9,0.1,2019-05-15T12:55:00Z,NA,NA,SERC_020.21.2019-05-15T08:55-04:00[US/Eastern],0,0,81,62,agriculture/rural,16,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
0c3e3b5c-6c35-44c8-ba09-48d15ee8f14d,SERC_001.basePlot.brd,D02,SERC,SERC_001,distributed,21,deciduousForest,38.868693,-76.533585,WGS84,20.1,6.3,0.2,2019-05-15T13:10:00Z,NA,NA,SERC_001.21.2019-05-15T09:10-04:00[US/Eastern],0,0,81,62,mixed deciduous/evergreen forest,19,0,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
0ea817e3-fab3-4feb-bfc0-35474e961255,SERC_014.basePlot.brd,D02,SERC,SERC_014,distributed,21,deciduousForest,38.875995,-76.541096,WGS84,20.1,2.1,0.2,2019-05-15T13:37:00Z,NA,NA,SERC_014.21.2019-05-15T09:37-04:00[US/Eastern],0,0,81,62,mixed deciduous/evergreen forest,16,1,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
2068c3ca-9e7c-4938-97d0-c5732cee0ede,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,cultivatedCrops,38.873795,-76.539828,WGS84,20.1,4.1,0.1,2019-05-15T13:54:00Z,NA,NA,SERC_007.21.2019-05-15T09:54-04:00[US/Eastern],0,0,81,62,agriculture/rural,17,2,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
8d86ed03-689b-4dd2-a117-061419dbcf1f,SERC_008.basePlot.brd,D02,SERC,SERC_008,distributed,21,cultivatedCrops,38.871838,-76.524078,WGS84,20.1,2.1,0.1,2019-05-16T09:56:00Z,NA,NA,SERC_008.21.2019-05-16T05:56-04:00[US/Eastern],100,25,69,65,agriculture/rural,15,2,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
d3839059-bc4f-462e-99c2-ed787feb79d4,SERC_018.basePlot.brd,D02,SERC,SERC_018,distributed,21,cultivatedCrops,38.872927,-76.531608,WGS84,20.1,6.6,0.1,2019-05-16T10:18:00Z,NA,NA,SERC_018.21.2019-05-16T06:18-04:00[US/Eastern],100,25,69,65,agriculture/rural,14,3,Bird Conservancy of the Rockies,NEON.DOC.014041vJ,NA,TBELL,20201223T141931Z,RELEASE-2021
