uid,namedLocation,domainID,siteID,plotID,plotType,pointID,startDate,eventID,pointCountMinute,targetTaxaPresent,taxonID,scientificName,taxonRank,vernacularName,observerDistance,detectionMethod,visualConfirmation,sexOrAge,clusterSize,clusterCode,identifiedBy,publicationDate,release
0e01be85-650f-4854-9dda-451b25ced6f8,SERC_014.basePlot.brd,D02,SERC,SERC_014,distributed,21,2019-05-15T13:37:00Z,SERC_014.21.2019-05-15T09:37-04:00[US/Eastern],1,Y,CARW,Thryothorus ludovicianus,species,Carolina Wren,16,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
b7d2b548-6634-4e6b-be64-8cf4f1ca8584,SERC_014.basePlot.brd,D02,SERC,SERC_014,distributed,21,2019-05-15T13:37:00Z,SERC_014.21.2019-05-15T09:37-04:00[US/Eastern],1,Y,OVEN,Seiurus aurocapilla,species,Ovenbird,42,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
8ccf867a-acca-4eb6-b29c-c6789e2733f5,SERC_014.basePlot.brd,D02,SERC,SERC_014,distributed,21,2019-05-15T13:37:00Z,SERC_014.21.2019-05-15T09:37-04:00[US/Eastern],1,Y,SUTA,Piranga rubra,species,Summer Tanager,3,visual,Yes,Male,1,A,TBELL,20201223T141931Z,RELEASE-2021
af04c42d-aa42-4363-959d-7853a4e7fc8a,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2019-05-15T13:54:00Z,SERC_007.21.2019-05-15T09:54-04:00[US/Eastern],1,Y,EAWP,Contopus virens,species,Eastern Wood-Pewee,85,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
a9615a54-967a-4924-970f-a55d7ee2fb05,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2019-05-15T13:54:00Z,SERC_007.21.2019-05-15T09:54-04:00[US/Eastern],1,Y,REVI,Vireo olivaceus,species,Red-eyed Vireo,26,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
a06a9664-d2d9-4b1f-92b1-c2701e46091e,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2019-05-15T13:54:00Z,SERC_007.21.2019-05-15T09:54-04:00[US/Eastern],1,Y,OVEN,Seiurus aurocapilla,species,Ovenbird,74,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
070109e7-f60c-4e43-a535-b3d44e41ec7d,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2019-05-15T13:54:00Z,SERC_007.21.2019-05-15T09:54-04:00[US/Eastern],4,Y,BLJA,Cyanocitta cristata,species,Blue Jay,32,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
5e49e26b-e65d-4b46-9e9a-deaa33ba3db3,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2019-05-15T13:54:00Z,SERC_007.21.2019-05-15T09:54-04:00[US/Eastern],3,Y,RTHA,Buteo jamaicensis,species,Red-tailed Hawk,20,visual,Yes,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
54e0ae51-a25d-4bc0-9243-c6658dcdcd76,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2019-05-15T13:54:00Z,SERC_007.21.2019-05-15T09:54-04:00[US/Eastern],1,Y,INBU,Passerina cyanea,species,Indigo Bunting,13,visual,Yes,Male,1,NA,TBELL,20201223T141931Z,RELEASE-2021
5e3e8816-6f9b-4768-9206-7c8eae451b67,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2019-05-15T13:54:00Z,SERC_007.21.2019-05-15T09:54-04:00[US/Eastern],2,Y,BGGN,Polioptila caerulea,species,Blue-gray Gnatcatcher,15,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
d95fa709-adea-4033-9146-57568a5dacfb,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2019-05-15T13:54:00Z,SERC_007.21.2019-05-15T09:54-04:00[US/Eastern],3,Y,CARW,Thryothorus ludovicianus,species,Carolina Wren,25,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
87ca4f2d-fb14-435c-87bb-75ebbbf626ad,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2019-05-15T13:54:00Z,SERC_007.21.2019-05-15T09:54-04:00[US/Eastern],4,Y,NOWA,Parkesia noveboracensis,species,Northern Waterthrush,75,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
87d9d35b-2ba3-4639-ad30-2690a887dda4,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2019-05-15T13:54:00Z,SERC_007.21.2019-05-15T09:54-04:00[US/Eastern],6,Y,AMGO,Spinus tristis,species,American Goldfinch,0,flyover,Yes,Male,1,NA,TBELL,20201223T141931Z,RELEASE-2021
76a74a1b-f8c7-4db9-8f15-522f1279050c,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2019-05-15T13:54:00Z,SERC_007.21.2019-05-15T09:54-04:00[US/Eastern],1,Y,NOPA,Setophaga americana,species,Northern Parula,50,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
b6cf2796-bd6e-4a59-ae0d-506ac4a864fc,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2019-05-15T13:54:00Z,SERC_007.21.2019-05-15T09:54-04:00[US/Eastern],4,Y,PIWO,Dryocopus pileatus,species,Pileated Woodpecker,81,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
1d4e3195-c643-4fa6-b423-60c1cc4ffbcb,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2019-05-15T13:54:00Z,SERC_007.21.2019-05-15T09:54-04:00[US/Eastern],3,Y,CHSP,Spizella passerina,species,Chipping Sparrow,25,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
f493f977-a7de-4da2-83db-82dff80b3464,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2019-05-15T13:54:00Z,SERC_007.21.2019-05-15T09:54-04:00[US/Eastern],2,Y,RBWO,Melanerpes carolinus,species,Red-bellied Woodpecker,82,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
010b2288-d73f-4a50-9956-c52661be323f,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2019-05-15T13:54:00Z,SERC_007.21.2019-05-15T09:54-04:00[US/Eastern],5,Y,BHCO,Molothrus ater,species,Brown-headed Cowbird,98,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
51475af7-a7d6-4036-ab6b-67908780f26b,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2019-05-15T13:54:00Z,SERC_007.21.2019-05-15T09:54-04:00[US/Eastern],1,Y,NOCA,Cardinalis cardinalis,species,Northern Cardinal,52,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
3ca9840e-2ad2-4897-b358-fa395233a61a,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2019-05-15T13:54:00Z,SERC_007.21.2019-05-15T09:54-04:00[US/Eastern],3,Y,OROR,Icterus spurius,species,Orchard Oriole,15,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
3900e8c5-32f9-4291-8f52-d71c033ea43d,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2019-05-15T13:54:00Z,SERC_007.21.2019-05-15T09:54-04:00[US/Eastern],1,Y,CARW,Thryothorus ludovicianus,species,Carolina Wren,72,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
d77ff093-eba7-4d7a-a556-14b3f5475c0c,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2019-05-15T13:54:00Z,SERC_007.21.2019-05-15T09:54-04:00[US/Eastern],6,Y,ACFL,Empidonax virescens,species,Acadian Flycatcher,21,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
19fda20f-c1a7-4288-aff3-0ddecf316365,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2019-05-15T13:54:00Z,SERC_007.21.2019-05-15T09:54-04:00[US/Eastern],6,Y,BLVU,Coragyps atratus,species,Black Vulture,335,visual,Yes,Unknown,2,A,TBELL,20201223T141931Z,RELEASE-2021
827ed638-d254-46a8-abd9-a1281efa4dfc,SERC_007.basePlot.brd,D02,SERC,SERC_007,distributed,21,2019-05-15T13:54:00Z,SERC_007.21.2019-05-15T09:54-04:00[US/Eastern],6,Y,TUVU,Cathartes aura,species,Turkey Vulture,335,visual,Yes,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
bccebfea-6488-4e7f-bca2-d6ccea5f7dff,SERC_008.basePlot.brd,D02,SERC,SERC_008,distributed,21,2019-05-16T09:56:00Z,SERC_008.21.2019-05-16T05:56-04:00[US/Eastern],1,Y,OSPR,Pandion haliaetus,species,Osprey,15,visual,Yes,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
ae063e98-e362-40e3-8dde-a04b9e2e9645,SERC_008.basePlot.brd,D02,SERC,SERC_008,distributed,21,2019-05-16T09:56:00Z,SERC_008.21.2019-05-16T05:56-04:00[US/Eastern],1,Y,CARW,Thryothorus ludovicianus,species,Carolina Wren,65,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
6171f459-b827-4227-90c9-1bf0b7939294,SERC_008.basePlot.brd,D02,SERC,SERC_008,distributed,21,2019-05-16T09:56:00Z,SERC_008.21.2019-05-16T05:56-04:00[US/Eastern],5,Y,SPSA,Actitis macularius,species,Spotted Sandpiper,137,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
f9b10910-4a72-4c65-93d7-1e6b3b1b31b2,SERC_008.basePlot.brd,D02,SERC,SERC_008,distributed,21,2019-05-16T09:56:00Z,SERC_008.21.2019-05-16T05:56-04:00[US/Eastern],6,Y,BARS,Hirundo rustica,species,Barn Swallow,1,visual,Yes,Unknown,4,D,TBELL,20201223T141931Z,RELEASE-2021
83d62aae-ee7e-4623-8d6c-21fa84ddf218,SERC_008.basePlot.brd,D02,SERC,SERC_008,distributed,21,2019-05-16T09:56:00Z,SERC_008.21.2019-05-16T05:56-04:00[US/Eastern],5,Y,SOSA,Tringa solitaria,species,Solitary Sandpiper,15,singing,Yes,Unknown,2,C,TBELL,20201223T141931Z,RELEASE-2021
8f0377c3-c41d-417a-9a7f-ed8a140fa4af,SERC_008.basePlot.brd,D02,SERC,SERC_008,distributed,21,2019-05-16T09:56:00Z,SERC_008.21.2019-05-16T05:56-04:00[US/Eastern],6,Y,GBHE,Ardea herodias,species,Great Blue Heron,322,singing,Yes,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
8ce14a8c-03b1-455a-8c5e-17cfc420f718,SERC_008.basePlot.brd,D02,SERC,SERC_008,distributed,21,2019-05-16T09:56:00Z,SERC_008.21.2019-05-16T05:56-04:00[US/Eastern],3,Y,RBWO,Melanerpes carolinus,species,Red-bellied Woodpecker,142,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
0c170ab5-ec3d-47d1-ba88-33bc4c50b291,SERC_008.basePlot.brd,D02,SERC,SERC_008,distributed,21,2019-05-16T09:56:00Z,SERC_008.21.2019-05-16T05:56-04:00[US/Eastern],2,Y,CHSP,Spizella passerina,species,Chipping Sparrow,146,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
ed20dd7e-4ec2-42ad-b26a-50fb4c900bf5,SERC_008.basePlot.brd,D02,SERC,SERC_008,distributed,21,2019-05-16T09:56:00Z,SERC_008.21.2019-05-16T05:56-04:00[US/Eastern],1,Y,CACH,Poecile carolinensis,species,Carolina Chickadee,56,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
8741909d-9752-44b8-ad6e-1cdccf8583f3,SERC_008.basePlot.brd,D02,SERC,SERC_008,distributed,21,2019-05-16T09:56:00Z,SERC_008.21.2019-05-16T05:56-04:00[US/Eastern],6,Y,FICR,Corvus ossifragus,species,Fish Crow,161,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
79f6798c-5551-48f1-8ba3-724e53b0ef2f,SERC_008.basePlot.brd,D02,SERC,SERC_008,distributed,21,2019-05-16T09:56:00Z,SERC_008.21.2019-05-16T05:56-04:00[US/Eastern],1,Y,CANG,Branta canadensis,species,Canada Goose,120,singing,No,Unknown,2,B,TBELL,20201223T141931Z,RELEASE-2021
93098e9d-e28f-45d8-b08d-14430158dccb,SERC_008.basePlot.brd,D02,SERC,SERC_008,distributed,21,2019-05-16T09:56:00Z,SERC_008.21.2019-05-16T05:56-04:00[US/Eastern],2,Y,BGGN,Polioptila caerulea,species,Blue-gray Gnatcatcher,142,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
134dd504-f68c-4ac7-af59-bc8ae004da2c,SERC_008.basePlot.brd,D02,SERC,SERC_008,distributed,21,2019-05-16T09:56:00Z,SERC_008.21.2019-05-16T05:56-04:00[US/Eastern],3,Y,TUTI,Baeolophus bicolor,species,Tufted Titmouse,152,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
0c0609b4-e490-4855-bd1c-bea4c745204d,SERC_008.basePlot.brd,D02,SERC,SERC_008,distributed,21,2019-05-16T09:56:00Z,SERC_008.21.2019-05-16T05:56-04:00[US/Eastern],1,Y,BLGR,Passerina caerulea,species,Blue Grosbeak,62,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
47b83985-5349-4092-8f2a-6dd3ea63a3c2,SERC_008.basePlot.brd,D02,SERC,SERC_008,distributed,21,2019-05-16T09:56:00Z,SERC_008.21.2019-05-16T05:56-04:00[US/Eastern],1,Y,NOCA,Cardinalis cardinalis,species,Northern Cardinal,56,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
cea0d45a-c3c8-4761-8840-d299bc6bd339,SERC_008.basePlot.brd,D02,SERC,SERC_008,distributed,21,2019-05-16T09:56:00Z,SERC_008.21.2019-05-16T05:56-04:00[US/Eastern],6,Y,BHCO,Molothrus ater,species,Brown-headed Cowbird,156,visual,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
e8f86fe1-80d2-450e-835b-69189e341d63,SERC_008.basePlot.brd,D02,SERC,SERC_008,distributed,21,2019-05-16T09:56:00Z,SERC_008.21.2019-05-16T05:56-04:00[US/Eastern],4,Y,NOCA,Cardinalis cardinalis,species,Northern Cardinal,209,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
71692a32-bc75-4edf-9258-f948852dbeea,SERC_008.basePlot.brd,D02,SERC,SERC_008,distributed,21,2019-05-16T09:56:00Z,SERC_008.21.2019-05-16T05:56-04:00[US/Eastern],1,Y,UNHA,Accipitridae sp.,family,NA,15,visual,Yes,Unknown,3,A,TBELL,20201223T141931Z,RELEASE-2021
78edf566-9d24-4c4c-8e77-a98bf530f6f9,SERC_008.basePlot.brd,D02,SERC,SERC_008,distributed,21,2019-05-16T09:56:00Z,SERC_008.21.2019-05-16T05:56-04:00[US/Eastern],1,Y,AMCR,Corvus brachyrhynchos,species,American Crow,105,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
4f3d47ac-c14a-4dae-b8a9-694a80abb266,SERC_008.basePlot.brd,D02,SERC,SERC_008,distributed,21,2019-05-16T09:56:00Z,SERC_008.21.2019-05-16T05:56-04:00[US/Eastern],4,Y,AMGO,Spinus tristis,species,American Goldfinch,10,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
caae10cd-d110-4c5c-9a66-32cd5a19bbb6,SERC_008.basePlot.brd,D02,SERC,SERC_008,distributed,21,2019-05-16T09:56:00Z,SERC_008.21.2019-05-16T05:56-04:00[US/Eastern],3,Y,GCFL,Myiarchus crinitus,species,Great Crested Flycatcher,145,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
f3c967f6-5e6e-44af-b8c8-9f222e0c1d2a,SERC_018.basePlot.brd,D02,SERC,SERC_018,distributed,21,2019-05-16T10:18:00Z,SERC_018.21.2019-05-16T06:18-04:00[US/Eastern],6,Y,GBHE,Ardea herodias,species,Great Blue Heron,200,visual,Yes,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
83747311-c421-43a0-b6ef-3ebd52b67892,SERC_018.basePlot.brd,D02,SERC,SERC_018,distributed,21,2019-05-16T10:18:00Z,SERC_018.21.2019-05-16T06:18-04:00[US/Eastern],2,Y,CANG,Branta canadensis,species,Canada Goose,369,visual,Yes,Unknown,2,A,TBELL,20201223T141931Z,RELEASE-2021
78507ea0-b448-4360-9769-a41d1a1e0ce0,SERC_018.basePlot.brd,D02,SERC,SERC_018,distributed,21,2019-05-16T10:18:00Z,SERC_018.21.2019-05-16T06:18-04:00[US/Eastern],1,Y,CARW,Thryothorus ludovicianus,species,Carolina Wren,28,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
0bcfc02f-cb51-4a9f-9196-a797f2e93118,SERC_018.basePlot.brd,D02,SERC,SERC_018,distributed,21,2019-05-16T10:18:00Z,SERC_018.21.2019-05-16T06:18-04:00[US/Eastern],5,Y,LAGU,Leucophaeus atricilla,species,Laughing Gull,338,visual,Yes,Unknown,3,B,TBELL,20201223T141931Z,RELEASE-2021
6e6a381a-6fd8-43c4-88e8-dd044c258ad4,SERC_018.basePlot.brd,D02,SERC,SERC_018,distributed,21,2019-05-16T10:18:00Z,SERC_018.21.2019-05-16T06:18-04:00[US/Eastern],1,Y,CHSP,Spizella passerina,species,Chipping Sparrow,68,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
80d489df-7859-48b7-a266-ab6c34da0001,SERC_018.basePlot.brd,D02,SERC,SERC_018,distributed,21,2019-05-16T10:18:00Z,SERC_018.21.2019-05-16T06:18-04:00[US/Eastern],4,Y,MODO,Zenaida macroura,species,Mourning Dove,110,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
46268741-2f95-4b70-92d2-c44caac2a49e,SERC_018.basePlot.brd,D02,SERC,SERC_018,distributed,21,2019-05-16T10:18:00Z,SERC_018.21.2019-05-16T06:18-04:00[US/Eastern],1,Y,BAWW,Mniotilta varia,species,Black-and-white Warbler,18,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
182d7472-138a-490b-99cc-ffdc21f2c49c,SERC_018.basePlot.brd,D02,SERC,SERC_018,distributed,21,2019-05-16T10:18:00Z,SERC_018.21.2019-05-16T06:18-04:00[US/Eastern],1,Y,OROR,Icterus spurius,species,Orchard Oriole,175,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
534301fd-2b4d-4537-876d-47f74c854e2f,SERC_018.basePlot.brd,D02,SERC,SERC_018,distributed,21,2019-05-16T10:18:00Z,SERC_018.21.2019-05-16T06:18-04:00[US/Eastern],5,Y,MODO,Zenaida macroura,species,Mourning Dove,61,visual,Yes,Unknown,2,C,TBELL,20201223T141931Z,RELEASE-2021
e91325cb-188e-4276-ae58-c932204a2cf7,SERC_018.basePlot.brd,D02,SERC,SERC_018,distributed,21,2019-05-16T10:18:00Z,SERC_018.21.2019-05-16T06:18-04:00[US/Eastern],1,Y,BHCO,Molothrus ater,species,Brown-headed Cowbird,76,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
ff881850-2162-4a80-bbe6-3a3a3f3b0b5b,SERC_018.basePlot.brd,D02,SERC,SERC_018,distributed,21,2019-05-16T10:18:00Z,SERC_018.21.2019-05-16T06:18-04:00[US/Eastern],1,Y,NOCA,Cardinalis cardinalis,species,Northern Cardinal,25,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
0d468452-c651-41d7-af13-aed141c2221b,SERC_018.basePlot.brd,D02,SERC,SERC_018,distributed,21,2019-05-16T10:18:00Z,SERC_018.21.2019-05-16T06:18-04:00[US/Eastern],4,Y,DOWO,Picoides pubescens,species,Downy Woodpecker,105,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
55ad44dd-e35b-4e71-8f77-1003ed7fb7f6,SERC_018.basePlot.brd,D02,SERC,SERC_018,distributed,21,2019-05-16T10:18:00Z,SERC_018.21.2019-05-16T06:18-04:00[US/Eastern],6,Y,AMGO,Spinus tristis,species,American Goldfinch,115,singing,Yes,Male,1,NA,TBELL,20201223T141931Z,RELEASE-2021
0fcf421e-cff5-42c8-803b-fa57da5f91db,SERC_018.basePlot.brd,D02,SERC,SERC_018,distributed,21,2019-05-16T10:18:00Z,SERC_018.21.2019-05-16T06:18-04:00[US/Eastern],4,Y,BHGR,Pheucticus melanocephalus,species,Black-headed Grosbeak,95,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
cbc7316b-c4a3-4bf1-befa-fa3522f11064,SERC_018.basePlot.brd,D02,SERC,SERC_018,distributed,21,2019-05-16T10:18:00Z,SERC_018.21.2019-05-16T06:18-04:00[US/Eastern],3,Y,RBWO,Melanerpes carolinus,species,Red-bellied Woodpecker,92,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
ca8e5372-7ba1-4b5a-b229-2fa690d7284f,SERC_018.basePlot.brd,D02,SERC,SERC_018,distributed,21,2019-05-16T10:18:00Z,SERC_018.21.2019-05-16T06:18-04:00[US/Eastern],3,Y,REVI,Vireo olivaceus,species,Red-eyed Vireo,79,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
29392fe0-c86f-4c32-a779-97041d8cd3dd,SERC_024.basePlot.brd,D02,SERC,SERC_024,distributed,21,2019-05-16T10:43:00Z,SERC_024.21.2019-05-16T06:43-04:00[US/Eastern],6,Y,ACFL,Empidonax virescens,species,Acadian Flycatcher,30,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
759d3dc1-787d-4482-b04d-b9dc3dfac8c8,SERC_024.basePlot.brd,D02,SERC,SERC_024,distributed,21,2019-05-16T10:43:00Z,SERC_024.21.2019-05-16T06:43-04:00[US/Eastern],2,Y,CARW,Thryothorus ludovicianus,species,Carolina Wren,138,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
7eefa12f-d849-4d79-baf9-6e3226370d4c,SERC_024.basePlot.brd,D02,SERC,SERC_024,distributed,21,2019-05-16T10:43:00Z,SERC_024.21.2019-05-16T06:43-04:00[US/Eastern],2,Y,BHCO,Molothrus ater,species,Brown-headed Cowbird,125,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
949d936f-8755-448b-b751-1dae174a380c,SERC_024.basePlot.brd,D02,SERC,SERC_024,distributed,21,2019-05-16T10:43:00Z,SERC_024.21.2019-05-16T06:43-04:00[US/Eastern],1,Y,OVEN,Seiurus aurocapilla,species,Ovenbird,129,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
f846bbb5-c6e0-44a7-9237-6999f90b50c0,SERC_024.basePlot.brd,D02,SERC,SERC_024,distributed,21,2019-05-16T10:43:00Z,SERC_024.21.2019-05-16T06:43-04:00[US/Eastern],1,Y,COYE,Geothlypis trichas,species,Common Yellowthroat,209,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
55fa00c6-00e3-459e-a937-da3df4ba2261,SERC_024.basePlot.brd,D02,SERC,SERC_024,distributed,21,2019-05-16T10:43:00Z,SERC_024.21.2019-05-16T06:43-04:00[US/Eastern],4,Y,TUTI,Baeolophus bicolor,species,Tufted Titmouse,55,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
6d54e250-c3cb-4e11-8a5a-2a44688e39ee,SERC_024.basePlot.brd,D02,SERC,SERC_024,distributed,21,2019-05-16T10:43:00Z,SERC_024.21.2019-05-16T06:43-04:00[US/Eastern],4,Y,DOWO,Picoides pubescens,species,Downy Woodpecker,77,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
2da4a072-ce57-4aab-ba7d-9b19a2338d6d,SERC_024.basePlot.brd,D02,SERC,SERC_024,distributed,21,2019-05-16T10:43:00Z,SERC_024.21.2019-05-16T06:43-04:00[US/Eastern],1,Y,EAWP,Contopus virens,species,Eastern Wood-Pewee,56,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
0115f573-fe97-4e3b-9018-bc446843e5a8,SERC_024.basePlot.brd,D02,SERC,SERC_024,distributed,21,2019-05-16T10:43:00Z,SERC_024.21.2019-05-16T06:43-04:00[US/Eastern],4,Y,WOTH,Hylocichla mustelina,species,Wood Thrush,58,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
c15c2d1a-1b8d-4833-93de-70a039407624,SERC_024.basePlot.brd,D02,SERC,SERC_024,distributed,21,2019-05-16T10:43:00Z,SERC_024.21.2019-05-16T06:43-04:00[US/Eastern],4,Y,AMGO,Spinus tristis,species,American Goldfinch,65,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
26a5de67-e711-42ba-a238-66a763d002dd,SERC_024.basePlot.brd,D02,SERC,SERC_024,distributed,21,2019-05-16T10:43:00Z,SERC_024.21.2019-05-16T06:43-04:00[US/Eastern],1,Y,CANG,Branta canadensis,species,Canada Goose,280,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
072ac425-bb48-4e4b-bfa3-a698294d352a,SERC_024.basePlot.brd,D02,SERC,SERC_024,distributed,21,2019-05-16T10:43:00Z,SERC_024.21.2019-05-16T06:43-04:00[US/Eastern],4,Y,BLJA,Cyanocitta cristata,species,Blue Jay,150,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
bf650ed6-ee35-467a-9356-04ca4bc278f1,SERC_024.basePlot.brd,D02,SERC,SERC_024,distributed,21,2019-05-16T10:43:00Z,SERC_024.21.2019-05-16T06:43-04:00[US/Eastern],1,Y,REVI,Vireo olivaceus,species,Red-eyed Vireo,87,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
7956283f-a444-4105-a815-41bf94d789db,SERC_024.basePlot.brd,D02,SERC,SERC_024,distributed,21,2019-05-16T10:43:00Z,SERC_024.21.2019-05-16T06:43-04:00[US/Eastern],5,Y,NOCA,Cardinalis cardinalis,species,Northern Cardinal,155,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
aa32d0c5-34fa-415b-88aa-785e2daa0581,SERC_024.basePlot.brd,D02,SERC,SERC_024,distributed,21,2019-05-16T10:43:00Z,SERC_024.21.2019-05-16T06:43-04:00[US/Eastern],2,Y,RBWO,Melanerpes carolinus,species,Red-bellied Woodpecker,140,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
dcd0da37-36b6-4bcf-a674-c3aacb361cc0,SERC_024.basePlot.brd,D02,SERC,SERC_024,distributed,21,2019-05-16T10:43:00Z,SERC_024.21.2019-05-16T06:43-04:00[US/Eastern],1,Y,GCFL,Myiarchus crinitus,species,Great Crested Flycatcher,120,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
27e36587-88de-496f-bf59-8c2a0f3bf182,SERC_024.basePlot.brd,D02,SERC,SERC_024,distributed,21,2019-05-16T10:43:00Z,SERC_024.21.2019-05-16T06:43-04:00[US/Eastern],3,Y,REVI,Vireo olivaceus,species,Red-eyed Vireo,54,singing,No,Unknown,1,NA,TBELL,20201223T141931Z,RELEASE-2021
